NumDots,NumNumericChars,SubdomainLevel,RandomString,UrlLength,QueryLength,PathLevel,NumDashInHostname,HostnameLength,NumDash,NumQueryComponents,HttpsInHostname,IpAddress,NumUnderscore,Label
1,0,2,0,40,0,5,1,10,1,0,0,0,1,0
2,0,3,0,35,0,3,0,16,0,0,0,0,1,0
1,0,2,0,26,0,2,0,11,0,0,0,0,0,0
3,0,4,0,25,0,2,0,14,0,0,0,0,0,0
1,0,2,0,22,0,2,0,21,0,0,0,0,0,0
2,0,3,0,48,0,3,4,15,4,0,0,0,0,0
2,0,3,0,36,0,2,0,26,0,0,0,0,0,0
2,1,3,0,54,0,4,2,29,2,0,0,0,0,0
3,6,4,0,53,0,4,1,26,1,0,0,0,0,0
2,4,3,0,31,0,2,0,19,0,0,0,0,0,0
2,1,3,0,35,0,3,0,11,0,0,0,0,1,0
3,0,4,0,25,0,2,0,15,0,0,0,0,0,0
2,5,3,0,49,0,6,2,15,2,0,0,0,0,0
3,2,4,0,28,0,3,0,23,0,0,0,0,0,0
3,8,4,0,74,0,4,7,26,7,0,0,0,0,0
1,0,2,0,30,0,3,1,11,1,0,0,0,0,0
2,8,3,0,32,0,3,1,9,1,0,0,0,0,0
1,0,2,0,13,0,2,0,12,0,0,0,0,0,0
2,0,3,0,54,0,6,0,13,0,0,0,0,1,0
1,14,2,0,86,0,6,7,17,7,0,0,0,0,0
1,4,2,0,40,11,3,0,20,0,1,0,0,0,0
1,0,2,0,24,0,2,0,11,0,0,0,0,2,0
2,0,3,0,30,0,3,0,21,0,0,0,0,0,0
1,0,2,0,30,17,2,0,11,0,1,0,0,0,0
2,4,3,0,71,27,3,0,28,0,2,0,0,0,0
3,7,4,0,49,0,3,2,14,2,0,0,0,0,0
2,7,3,0,26,0,3,0,8,0,0,0,0,0,0
2,0,3,0,68,0,5,0,13,0,0,0,0,2,0
3,4,4,0,88,0,8,5,29,5,0,0,0,0,0
1,8,2,0,77,0,6,7,15,7,0,0,0,0,0
2,0,3,0,71,0,3,0,16,0,0,0,0,9,0
1,0,2,0,36,0,4,3,9,3,0,0,0,0,0
2,1,3,0,40,0,2,0,15,0,0,0,0,4,0
3,0,4,0,39,0,2,0,26,0,0,0,0,0,0
2,0,3,0,31,0,2,0,20,0,0,0,0,0,0
2,7,3,0,97,61,2,0,17,0,1,0,0,6,0
1,3,2,0,31,0,3,0,13,0,0,0,0,0,0
2,4,3,0,43,18,3,0,7,0,2,0,0,0,0
2,7,3,0,140,0,3,14,14,14,0,0,0,0,0
3,1,4,0,24,0,3,0,18,0,0,0,0,0,0
2,4,3,0,46,0,3,2,14,2,0,0,0,0,0
2,4,3,0,23,0,3,0,12,0,0,0,0,0,0
2,0,3,0,49,0,3,0,17,0,0,0,0,2,0
3,6,4,0,71,0,4,5,33,5,0,0,0,0,0
4,0,5,0,46,0,3,0,22,0,0,0,0,0,0
2,11,3,0,84,0,2,10,14,10,0,0,0,0,0
2,4,3,0,27,0,3,0,14,0,0,0,0,0,0
2,12,3,0,95,0,6,9,27,9,0,0,0,0,0
2,0,3,0,73,0,3,3,18,3,0,0,0,2,0
1,0,2,0,14,0,2,0,13,0,0,0,0,0,0
1,3,2,0,28,0,3,0,16,0,0,0,0,0,0
1,0,2,0,17,0,2,0,16,0,0,0,0,0,0
1,2,2,0,111,0,5,10,18,10,0,0,0,0,0
2,0,3,0,31,0,3,0,13,0,0,0,0,0,0
1,0,2,0,52,0,4,4,14,4,0,0,0,0,0
1,7,2,0,62,43,2,0,17,0,1,0,0,3,0
2,0,3,0,45,0,2,1,28,1,0,0,0,0,0
2,11,3,0,81,0,4,11,8,11,0,0,0,0,0
1,0,2,0,12,0,2,0,11,0,0,0,0,0,0
1,3,2,0,46,0,5,5,11,5,0,0,0,0,0
1,6,2,0,92,0,5,0,10,0,0,0,0,1,0
1,1,2,0,30,17,2,0,11,0,1,0,0,0,0
1,6,2,0,41,0,4,1,11,1,0,0,0,0,0
1,0,2,0,28,0,3,0,12,0,0,0,0,0,0
3,0,4,0,65,0,6,0,19,0,0,0,0,1,0
1,0,2,0,31,0,3,1,14,1,0,0,0,0,0
1,10,2,0,53,0,4,4,10,4,0,0,0,0,0
1,0,2,0,16,0,2,0,15,0,0,0,0,0,0
1,1,2,0,60,0,3,0,12,0,0,0,0,5,0
1,24,2,1,53,12,2,0,7,0,1,0,0,0,0
4,0,5,0,43,0,4,0,16,0,0,0,0,0,0
2,9,3,0,51,0,4,2,15,2,0,0,0,0,0
2,2,3,0,38,0,4,0,9,0,0,0,0,0,0
1,2,2,0,31,13,2,0,11,0,1,0,0,0,0
2,0,3,0,22,0,2,0,21,0,0,0,0,0,0
2,1,3,0,54,0,2,4,22,4,0,0,0,0,0
2,10,3,0,64,0,4,3,14,3,0,0,0,0,0
2,0,3,0,33,0,3,0,22,0,0,0,0,0,0
1,4,2,0,34,0,5,1,11,1,0,0,0,0,0
1,8,2,0,82,0,5,8,11,8,0,0,0,0,0
2,0,3,0,51,0,4,1,15,1,0,0,0,1,0
2,0,3,0,21,0,3,0,11,0,0,0,0,0,0
1,15,2,0,55,0,4,2,12,2,0,0,0,0,0
4,0,5,0,59,0,5,0,16,0,0,0,0,0,0
2,1,3,0,27,0,2,0,12,0,0,0,0,0,0
3,5,4,0,64,30,3,0,18,0,2,0,0,1,0
3,0,4,0,41,0,4,0,24,0,0,0,0,0,0
1,0,2,0,23,0,2,0,11,0,0,0,0,1,0
2,0,3,0,29,0,2,0,28,0,0,0,0,0,0
1,0,2,0,44,0,3,0,21,0,0,0,0,1,0
2,5,3,0,49,0,4,0,13,0,0,0,0,2,0
1,0,2,0,40,0,2,0,6,0,0,0,0,3,0
1,0,2,0,16,0,2,0,15,0,0,0,0,0,0
1,5,2,0,31,0,3,0,18,0,0,0,0,0,0
1,15,2,0,45,0,4,1,12,1,0,0,0,0,0
2,0,3,0,44,0,4,0,21,0,0,0,0,0,0
2,0,3,0,31,0,2,1,12,1,0,0,0,0,0
1,5,2,0,53,0,4,5,10,5,0,0,0,0,0
2,5,3,0,76,0,8,4,11,4,0,0,0,1,0
1,3,2,0,32,0,5,0,13,0,0,0,0,0,0
2,0,3,0,54,0,3,2,19,2,0,0,0,0,0
1,0,2,0,33,0,3,2,11,2,0,0,0,0,0
1,4,2,0,46,0,5,3,9,3,0,0,0,0,0
2,0,3,0,22,0,3,0,18,0,0,0,0,0,0
3,8,4,0,48,0,6,0,13,0,0,0,0,0,0
2,0,3,0,47,0,4,0,20,0,0,0,0,0,0
4,3,5,0,37,0,3,0,21,0,0,0,0,0,0
2,7,3,0,73,0,6,3,14,3,0,0,0,0,0
2,3,3,0,52,20,2,0,18,0,2,0,0,1,0
2,0,3,0,14,0,2,0,13,0,0,0,0,0,0
2,4,3,0,38,0,4,0,12,0,0,0,0,0,0
1,10,2,0,74,0,4,6,12,6,0,0,0,0,0
1,0,2,0,40,0,3,2,10,2,0,0,0,0,0
1,5,2,0,67,0,5,2,14,2,0,0,0,0,0
3,0,3,0,55,22,2,1,22,1,0,0,0,0,0
2,2,3,0,50,0,5,0,13,0,0,0,0,0,0
2,0,3,0,40,0,4,1,24,1,0,0,0,0,0
2,4,3,0,27,0,3,0,14,0,0,0,0,0,0
1,5,2,0,42,0,3,0,18,0,0,0,0,2,0
1,0,2,0,34,0,3,1,12,1,0,0,0,0,0
1,0,2,0,32,0,3,0,11,0,0,0,0,2,0
2,0,3,0,28,0,2,1,10,1,0,0,0,0,0
1,0,2,0,22,0,2,0,21,0,0,0,0,0,0
1,1,2,0,25,0,2,3,24,3,0,0,0,0,0
2,13,3,0,80,0,5,4,26,4,0,0,0,0,0
1,12,2,0,65,0,4,5,10,5,0,0,0,0,0
1,0,2,0,51,0,5,3,15,3,0,0,0,0,0
2,0,3,0,32,0,5,0,15,0,0,0,0,0,0
2,0,3,0,23,0,2,0,12,0,0,0,0,0,0
2,2,3,0,32,0,5,1,14,1,0,0,0,0,0
2,5,3,0,59,0,4,4,12,4,0,0,0,0,0
2,0,3,0,30,0,2,0,29,0,0,0,0,0,0
2,0,3,0,31,0,3,0,16,0,0,0,0,1,0
2,8,3,0,72,0,8,3,6,3,0,0,0,0,0
2,0,3,0,34,0,3,0,16,0,0,0,0,1,0
2,2,3,0,29,5,2,0,13,0,1,0,0,0,0
2,0,3,0,27,0,2,0,26,0,0,0,0,0,0
2,0,3,0,21,0,2,0,20,0,0,0,0,0,0
1,0,2,0,26,0,3,0,20,0,0,0,0,0,0
2,1,3,0,56,0,5,0,22,0,0,0,0,0,0
1,10,2,0,64,0,4,4,18,4,0,0,0,0,0
2,1,3,0,38,0,4,0,8,0,0,0,0,0,0
1,0,2,0,55,0,3,0,10,0,0,0,0,5,0
1,9,2,0,86,0,5,7,19,7,0,0,0,0,0
1,0,2,0,24,0,2,0,11,0,0,0,0,0,0
2,4,3,0,119,63,5,0,17,0,5,0,0,0,0
1,0,2,0,40,0,4,2,14,2,0,0,0,0,0
1,0,2,0,26,0,2,0,25,0,0,0,0,0,0
2,1,3,0,53,0,3,0,37,0,0,0,0,0,0
1,0,2,0,41,13,3,0,11,0,1,0,0,0,0
2,0,3,0,25,0,2,0,15,0,0,0,0,0,0
2,0,3,0,35,0,2,1,19,1,0,0,0,0,0
2,1,3,0,78,0,6,0,8,0,0,0,0,5,0
1,4,2,0,30,0,4,1,9,1,0,0,0,0,0
1,19,2,0,85,0,6,9,16,9,0,0,0,0,0
1,2,2,0,22,4,2,0,16,0,1,0,0,0,0
1,10,2,0,102,0,5,1,12,1,0,0,0,12,0
3,5,3,0,48,17,3,1,12,1,0,0,0,0,0
2,3,3,0,55,0,4,5,18,5,0,0,0,0,0
1,0,2,0,19,0,3,0,8,0,0,0,0,0,0
2,11,3,0,70,0,2,8,6,8,0,0,0,0,0
2,0,3,0,28,0,3,0,16,0,0,0,0,0,0
1,4,2,0,21,0,3,0,11,0,0,0,0,0,0
1,0,2,0,18,0,2,0,17,0,0,0,0,0,0
2,0,3,0,34,0,3,0,20,0,0,0,0,1,0
2,14,3,0,79,0,5,4,18,4,0,0,0,2,0
2,0,3,0,62,38,2,0,13,0,3,0,0,3,0
3,0,4,0,46,0,4,0,17,0,0,0,0,0,0
2,0,3,0,31,0,3,0,23,0,0,0,0,0,0
2,18,3,0,65,0,7,4,26,4,0,0,0,0,0
1,0,2,0,17,0,2,1,16,1,0,0,0,0,0
1,0,2,0,26,0,2,0,25,0,0,0,0,0,0
2,4,3,0,49,0,7,0,19,0,0,0,0,0,0
2,5,3,0,46,0,4,0,14,0,0,0,0,1,0
2,14,3,0,101,0,6,7,12,7,0,0,0,1,0
2,3,3,0,49,0,3,0,16,0,0,0,0,3,0
4,2,4,0,106,75,2,0,18,0,2,0,0,0,0
1,15,2,0,45,0,4,1,12,1,0,0,0,0,0
2,0,3,0,32,0,2,0,31,0,0,0,0,0,0
1,0,2,0,61,0,2,0,14,0,0,0,0,7,0
2,0,3,0,51,23,2,1,12,1,1,0,0,0,0
1,0,2,0,17,0,2,0,16,0,0,0,0,0,0
1,0,2,0,25,0,4,0,8,0,0,0,0,0,0
2,8,3,0,69,0,7,3,13,3,0,0,0,0,0
1,0,2,0,26,0,4,0,10,0,0,0,0,1,0
2,5,3,0,46,9,4,0,12,0,1,0,0,0,0
3,6,4,0,90,0,4,4,37,4,0,0,0,0,0
2,0,3,0,55,0,2,0,54,0,0,0,0,0,0
2,0,3,0,64,0,4,1,18,1,0,0,0,3,0
1,0,2,0,27,0,2,0,26,0,0,0,0,0,0
3,1,4,0,69,30,2,0,24,0,2,0,0,0,0
1,0,2,0,39,18,2,0,19,0,1,0,0,0,0
1,0,2,0,13,0,2,0,12,0,0,0,0,0,0
1,0,2,0,16,0,2,0,15,0,0,0,0,0,0
2,0,3,0,27,0,4,1,16,1,0,0,0,0,0
3,10,4,0,75,0,2,1,18,1,0,0,0,0,0
1,17,2,0,81,0,4,7,12,7,0,0,0,0,0
1,0,2,0,23,0,2,0,11,0,0,0,0,0,0
1,0,2,0,56,0,3,0,14,0,0,0,0,5,0
1,0,2,0,26,0,3,0,18,0,0,0,0,0,0
3,0,4,0,39,0,3,0,16,0,0,0,0,0,0
2,0,3,0,22,0,3,0,14,0,0,0,0,0,0
1,4,2,0,56,0,4,4,10,4,0,0,0,0,0
1,2,2,0,19,0,3,0,11,0,0,0,0,0,0
1,7,2,0,56,0,4,4,10,4,0,0,0,0,0
2,0,3,0,17,0,2,0,16,0,0,0,0,0,0
2,0,3,0,105,0,3,9,39,9,0,0,0,0,0
2,0,3,0,94,53,2,0,22,0,3,0,0,2,0
1,8,2,0,42,0,5,2,9,2,0,0,0,0,0
1,8,2,0,84,0,6,8,14,8,0,0,0,0,0
1,1,2,0,44,0,3,4,10,4,0,0,0,0,0
1,0,2,0,28,0,3,1,11,1,0,0,0,0,0
2,4,3,0,48,0,2,0,16,0,0,0,0,3,0
1,10,2,0,57,0,6,0,10,0,0,0,0,5,0
2,3,3,0,22,0,2,0,21,0,0,0,0,0,0
1,19,2,0,65,0,6,4,19,4,0,0,0,0,0
3,13,4,0,112,0,3,12,14,12,0,0,0,0,0
3,0,4,0,55,0,5,0,12,0,0,0,0,2,0
2,2,3,0,55,0,5,1,14,1,0,0,0,1,0
2,10,3,0,37,0,5,0,9,0,0,0,0,0,0
3,11,4,0,61,0,3,3,18,3,0,0,0,0,0
1,0,2,0,33,0,3,1,11,1,0,0,0,0,0
2,0,3,0,27,0,2,0,26,0,0,0,0,0,0
1,6,2,0,38,0,6,1,12,1,0,0,0,0,0
2,0,3,0,36,0,3,1,11,1,0,0,0,0,0
1,0,2,0,24,0,2,0,23,0,0,0,0,0,0
1,10,2,0,42,0,4,1,12,1,0,0,0,0,0
1,0,2,0,35,0,3,0,10,0,0,0,0,0,0
2,0,3,0,48,0,5,1,10,1,0,0,0,0,0
1,12,2,0,49,0,4,3,10,3,0,0,0,0,0
2,2,3,0,16,0,2,0,15,0,0,0,0,0,0
1,4,2,0,43,0,2,2,27,2,0,0,0,0,0
1,0,2,0,34,0,3,2,14,2,0,0,0,0,0
2,4,3,0,37,11,2,0,24,0,1,0,0,0,0
2,6,3,0,73,6,5,0,13,0,0,0,0,0,0
1,16,2,0,57,0,6,0,7,0,0,0,0,0,0
3,0,3,0,55,22,2,1,22,1,0,0,0,0,0
2,0,3,0,55,0,5,0,15,0,0,0,0,0,0
2,4,3,0,44,0,4,1,22,1,0,0,0,0,0
2,7,3,0,56,0,4,0,21,0,0,0,0,2,0
2,6,3,0,48,8,4,0,17,0,1,0,0,0,0
3,0,4,0,28,0,2,0,27,0,0,0,0,0,0
1,0,2,0,17,0,2,0,16,0,0,0,0,0,0
2,0,3,0,51,0,6,0,13,0,0,0,0,3,0
2,16,3,0,57,0,4,3,15,3,0,0,0,0,0
3,0,4,0,41,0,2,0,25,0,0,0,0,0,0
2,0,3,0,35,0,3,0,16,0,0,0,0,1,0
1,7,2,0,63,0,4,5,10,5,0,0,0,0,0
3,0,4,0,35,0,4,0,13,0,0,0,0,0,0
2,9,3,0,103,0,4,10,10,10,0,0,0,0,0
1,0,2,0,39,0,3,0,13,0,0,0,0,0,0
1,0,2,0,31,13,2,0,11,0,1,0,0,0,0
2,10,3,0,36,15,2,0,7,0,1,0,0,0,0
1,2,2,0,31,13,2,0,11,0,1,0,0,1,0
1,14,2,0,108,0,6,11,14,11,0,0,0,0,0
1,0,2,0,25,0,2,0,24,0,0,0,0,0,0
1,0,2,0,19,0,2,0,12,0,0,0,0,0,0
1,0,2,0,27,0,2,0,10,0,0,0,0,0,0
1,0,2,0,11,0,2,0,10,0,0,0,0,0,0
2,0,3,0,67,0,5,0,19,0,0,0,0,3,0
1,0,2,0,29,0,3,0,15,0,0,0,0,1,0
1,0,2,0,10,0,2,0,9,0,0,0,0,0,0
2,0,3,0,41,0,3,0,20,0,0,0,0,2,0
2,0,3,0,27,0,2,1,26,1,0,0,0,0,0
2,0,3,0,58,6,4,2,19,2,0,0,0,0,0
1,0,2,0,40,0,3,1,14,1,0,0,0,0,0
1,4,2,0,22,0,4,0,11,0,0,0,0,0,0
2,0,3,0,32,0,2,0,16,0,0,0,0,0,0
2,9,3,0,25,0,3,0,11,0,0,0,0,0,0
1,0,2,0,49,0,2,4,15,4,0,0,0,0,0
3,2,4,0,46,0,2,2,22,2,0,0,0,1,0
2,5,3,0,55,0,2,4,15,4,0,0,0,0,0
1,0,2,0,27,0,4,1,9,1,0,0,0,0,0
1,7,2,0,27,0,4,0,8,0,0,0,0,0,0
1,15,2,0,63,0,4,3,12,3,0,0,0,0,0
2,21,3,0,88,54,3,1,14,3,2,0,0,0,0
3,8,4,0,45,0,4,0,16,0,0,0,0,0,0
2,6,3,0,77,0,7,5,14,5,0,0,0,0,0
2,0,3,0,22,0,3,0,13,0,0,0,0,1,0
1,6,2,0,73,0,2,9,21,9,0,0,0,0,0
3,0,4,0,73,0,4,1,10,1,0,0,0,0,0
1,0,2,0,34,0,3,2,11,2,0,0,0,0,0
2,0,3,0,48,0,6,0,8,0,0,0,0,0,0
1,0,2,0,19,0,2,0,18,0,0,0,0,0,0
2,7,3,0,95,57,5,1,17,2,1,0,0,0,0
1,1,2,0,31,13,2,0,11,0,1,0,0,0,0
2,0,3,0,19,0,2,0,12,0,0,0,0,0,0
3,10,4,0,72,0,4,5,22,5,0,0,0,0,0
2,4,3,0,49,0,5,2,10,2,0,0,0,0,0
2,4,3,0,72,50,3,0,8,0,1,0,0,1,0
2,6,3,0,63,0,4,4,15,4,0,0,0,0,0
1,0,2,0,27,0,2,0,26,0,0,0,0,0,0
2,0,3,0,40,0,3,3,17,3,0,0,0,0,0
1,0,2,0,13,0,2,0,10,0,0,0,0,0,0
2,6,3,0,54,0,2,4,16,4,0,0,0,3,0
1,0,2,0,18,0,2,0,17,0,0,0,0,0,0
1,0,2,0,22,0,2,0,21,0,0,0,0,0,0
1,3,2,0,37,0,4,0,11,0,0,0,0,1,0
2,0,3,0,10,0,2,0,9,0,0,0,0,0,0
3,0,4,0,52,0,5,0,17,0,0,0,0,0,0
3,0,4,0,25,0,2,0,14,0,0,0,0,0,0
1,4,2,0,54,0,5,1,18,1,0,0,0,0,0
1,0,2,0,27,0,2,0,26,0,0,0,0,0,0
1,6,2,0,48,0,4,2,11,2,0,0,0,0,0
3,15,4,0,61,25,3,0,20,0,1,0,0,0,0
1,8,2,0,53,0,4,0,15,0,0,0,0,2,0
1,7,2,0,24,0,4,0,8,0,0,0,0,0,0
2,6,3,0,46,0,4,2,13,2,0,0,0,0,0
1,5,2,0,67,0,5,0,19,0,0,0,0,4,0
1,0,2,0,20,0,3,0,15,0,0,0,0,0,0
1,2,2,0,25,0,3,0,16,0,0,0,0,0,0
2,2,3,0,48,0,4,1,19,1,0,0,0,0,0
2,0,3,0,34,0,4,1,13,1,0,0,0,0,0
3,1,4,0,28,0,2,0,16,0,0,0,0,0,0
2,0,3,0,31,0,2,0,15,0,0,0,0,0,0
3,0,4,0,63,0,3,6,19,6,0,0,0,0,0
5,3,6,0,69,0,4,0,41,0,0,0,0,0,0
1,0,2,0,18,0,3,0,12,0,0,0,0,0,0
1,0,2,0,17,0,2,0,16,0,0,0,0,0,0
3,0,4,0,33,0,3,0,19,0,0,0,0,0,0
2,12,3,0,43,0,6,0,26,0,0,0,0,0,0
2,0,3,0,29,0,3,1,16,1,0,0,0,0,0
1,0,2,0,25,0,2,0,24,0,0,0,0,0,0
1,11,2,0,79,9,4,1,14,1,1,0,0,0,0
2,2,3,0,48,0,4,1,22,1,0,0,0,0,0
2,2,3,0,32,2,2,0,20,0,0,0,0,0,0
3,4,4,0,65,17,3,0,28,0,2,0,0,0,0
3,0,4,0,39,0,2,0,21,0,0,0,0,0,0
2,0,3,0,23,0,3,0,17,0,0,0,0,0,0
2,0,3,0,33,0,2,0,12,0,0,0,0,0,0
2,0,3,0,60,0,4,0,36,0,0,0,0,0,0
2,0,3,0,28,0,3,0,9,0,0,0,0,0,0
1,1,2,0,31,13,2,0,11,0,1,0,0,0,0
0,1,1,0,38,0,1,0,38,0,0,0,0,0,0
2,0,3,0,37,0,3,0,16,0,0,0,0,2,0
1,0,2,0,48,0,4,2,16,2,0,0,0,0,0
1,0,2,0,34,0,3,0,17,0,0,0,0,1,0
1,0,2,0,41,0,3,4,8,4,0,0,0,0,0
2,0,3,0,41,21,2,0,15,0,1,0,0,0,0
2,2,3,0,26,0,2,0,11,0,0,0,0,0,0
2,1,3,0,23,0,3,0,14,0,0,0,0,0,0
1,6,2,0,77,0,5,10,14,10,0,0,0,0,0
1,33,2,1,96,76,2,0,18,0,3,0,0,2,0
1,0,2,0,21,0,2,0,10,0,0,0,0,0,0
2,8,3,0,69,14,5,0,14,0,1,0,0,0,0
1,5,2,0,43,0,5,1,13,1,0,0,0,0,0
1,8,2,0,70,0,6,5,14,5,0,0,0,0,0
2,0,3,0,40,0,3,1,22,1,0,0,0,0,0
1,5,2,0,33,0,3,0,18,0,0,0,0,0,0
2,4,3,0,27,0,3,0,14,0,0,0,0,0,0
2,3,3,0,34,0,3,0,22,0,0,0,0,0,0
3,0,4,0,46,0,3,0,16,0,0,0,0,0,0
1,0,2,0,20,0,2,0,19,0,0,0,0,0,0
2,1,3,0,40,0,4,1,17,1,0,0,0,0,0
2,0,3,0,48,0,2,2,22,2,0,0,0,0,0
2,0,3,0,46,0,5,0,22,0,0,0,0,0,0
2,0,3,0,25,0,3,0,21,0,0,0,0,0,0
2,0,3,0,46,0,4,0,13,0,0,0,0,0,0
2,0,3,0,42,0,4,0,7,0,0,0,0,0,0
1,0,2,0,20,0,2,1,19,1,0,0,0,0,0
3,0,4,0,45,0,2,0,25,0,0,0,0,0,0
1,0,2,0,40,0,2,1,18,1,0,0,0,0,0
4,6,5,0,68,27,3,1,24,1,3,0,0,0,0
1,0,2,0,29,0,4,1,16,1,0,0,0,0,0
1,3,2,0,28,0,2,0,27,0,0,0,0,0,0
1,0,2,0,32,0,2,0,31,0,0,0,0,0,0
2,0,3,0,24,0,2,0,19,0,0,0,0,0,0
1,0,2,0,71,0,7,5,13,5,0,0,0,0,0
2,9,3,0,70,15,5,0,14,0,1,0,0,0,0
5,3,6,0,57,0,4,0,28,0,0,0,0,0,0
1,0,2,0,22,0,2,0,21,0,0,0,0,0,0
1,0,2,0,18,0,2,0,17,0,0,0,0,0,0
2,7,3,0,58,0,3,2,28,2,0,0,0,0,0
1,3,2,0,51,0,8,0,14,0,0,0,0,0,0
3,16,4,0,66,0,6,1,30,1,0,0,0,0,0
1,0,2,0,79,0,3,7,14,7,0,0,0,0,0
1,0,2,0,20,0,2,0,19,0,0,0,0,0,0
1,0,2,0,25,0,2,0,12,0,0,0,0,0,0
2,0,3,0,52,0,4,4,12,4,0,0,0,0,0
2,0,3,0,30,0,3,0,22,0,0,0,0,0,0
3,0,4,0,42,0,4,0,21,0,0,0,0,0,0
2,0,3,0,26,0,3,0,16,0,0,0,0,0,0
1,0,2,0,53,0,2,0,6,0,0,0,0,5,0
2,2,3,0,35,0,3,0,15,0,0,0,0,0,0
2,8,3,0,77,0,4,6,14,6,0,0,0,0,0
3,9,4,0,107,0,3,9,14,9,0,0,0,0,0
2,7,3,0,41,0,2,0,27,0,0,0,0,0,0
2,0,3,0,19,0,2,0,18,0,0,0,0,0,0
2,5,3,0,42,0,5,0,24,0,0,0,0,0,0
2,0,3,0,32,0,3,0,22,0,0,0,0,0,0
2,5,3,0,61,0,5,3,16,3,0,0,0,0,0
1,8,2,0,55,0,6,2,19,2,0,0,0,0,0
4,6,5,0,75,21,3,0,18,0,2,0,0,0,0
1,1,2,0,53,0,4,3,16,3,0,0,0,0,0
1,6,2,0,43,0,4,1,10,1,0,0,0,0,0
1,0,2,0,115,0,3,17,19,17,0,0,0,0,0
2,4,3,0,39,0,3,0,16,0,0,0,0,2,0
2,0,3,0,27,0,2,0,12,0,0,0,0,0,0
2,0,3,0,47,0,2,5,21,5,0,0,0,0,0
2,9,3,0,48,0,4,2,18,2,0,0,0,0,0
1,6,2,0,41,0,4,1,16,1,0,0,0,0,0
1,6,2,0,98,12,6,10,11,10,1,0,0,0,0
1,5,2,0,40,3,5,0,13,0,1,0,0,0,0
2,0,3,0,36,0,4,0,17,0,0,0,0,0,0
1,19,2,0,80,0,6,4,23,4,0,0,0,0,0
2,10,3,0,34,0,4,0,20,0,0,0,0,0,0
1,0,2,0,39,0,2,1,22,1,0,0,0,2,0
1,1,2,0,78,0,7,1,13,1,0,0,0,2,0
2,0,3,0,36,0,4,0,22,0,0,0,0,0,0
3,19,4,0,123,0,4,2,23,2,0,0,0,0,0
2,2,3,0,67,0,3,0,16,0,0,0,0,8,0
1,0,2,0,25,0,2,0,24,0,0,0,0,0,0
1,4,2,0,65,0,5,3,16,3,0,0,0,0,0
4,2,5,0,47,0,6,0,13,0,0,0,0,0,0
1,32,2,1,85,0,4,2,12,2,0,0,0,0,0
2,6,3,0,50,0,4,3,18,3,0,0,0,0,0
1,10,2,0,23,0,2,1,10,1,0,0,0,0,0
1,0,2,0,21,0,2,0,14,0,0,0,0,0,0
2,0,3,0,71,0,3,1,16,1,0,0,0,6,0
2,0,3,0,60,14,3,0,23,0,1,0,0,0,0
2,10,3,0,78,0,6,1,20,1,0,0,0,0,0
1,2,2,0,37,0,5,0,8,0,0,0,0,0,0
2,11,3,0,101,0,4,0,17,0,0,0,0,0,0
3,0,4,0,22,0,2,0,13,0,0,0,0,0,0
1,0,2,0,31,0,2,2,15,2,0,0,0,0,0
2,5,3,0,38,0,4,0,17,0,0,0,0,0,0
2,0,3,0,68,0,3,0,16,0,0,0,0,7,0
6,0,7,0,68,0,7,1,14,1,0,0,0,0,0
2,0,3,0,52,0,4,0,18,0,0,0,0,0,0
1,8,2,0,74,0,6,7,17,7,0,0,0,0,0
2,0,3,0,28,0,3,0,13,0,0,0,0,0,0
2,1,3,0,46,0,3,4,17,4,0,0,0,0,0
1,4,2,0,59,0,4,4,10,4,0,0,0,0,0
2,2,3,0,72,0,3,0,16,0,0,0,0,8,0
3,14,4,0,35,0,2,2,13,2,0,0,0,0,0
1,1,2,0,42,0,6,1,12,1,0,0,0,0,0
2,0,3,0,61,0,6,1,22,1,0,0,0,0,0
2,2,3,0,49,0,3,0,8,0,0,0,0,2,0
3,6,4,0,43,8,2,0,19,0,1,0,0,0,0
1,0,2,0,23,0,3,0,11,0,0,0,0,0,0
1,14,2,0,82,0,4,12,8,12,0,0,0,0,0
1,0,2,0,19,0,2,0,18,0,0,0,0,0,0
1,4,2,0,51,0,5,2,12,2,0,0,0,0,0
2,0,3,0,28,0,2,0,20,0,0,0,0,0,0
2,5,3,0,43,0,6,1,15,1,0,0,0,0,0
1,2,2,0,8,0,2,0,7,0,0,0,0,0,0
1,0,2,0,32,0,2,0,14,0,0,0,0,1,0
3,6,4,0,47,0,3,2,14,2,0,0,0,0,0
2,8,3,0,107,71,2,0,21,0,5,0,0,0,0
2,0,3,0,27,0,2,0,26,0,0,0,0,0,0
2,4,3,0,76,0,2,7,19,7,0,0,0,0,0
2,0,3,0,45,0,3,1,29,1,0,0,0,0,0
2,0,3,0,43,0,5,0,19,0,0,0,0,0,0
3,0,4,0,34,0,3,0,13,0,0,0,0,0,0
2,8,3,0,60,0,5,2,19,2,0,0,0,0,0
2,3,3,0,56,15,3,1,22,1,1,0,0,0,0
1,0,2,0,39,0,3,2,11,2,0,0,0,0,0
1,7,2,0,31,0,4,2,10,2,0,0,0,0,0
2,2,3,0,35,0,3,1,10,1,0,0,0,1,0
2,5,3,0,40,7,2,0,17,0,1,0,0,0,0
3,12,4,0,112,0,2,5,17,5,0,0,0,7,0
2,1,3,0,38,0,3,1,16,1,0,0,0,2,0
2,0,3,0,63,23,4,0,16,0,1,0,0,1,0
