NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,HttpsInHostname,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,TinyURL,iFrame,Mouse_Over,Web_Forwards,Label
1,2,4,40,1,1,0,0,0,0,0,0,0,5,0,0,,0,12,28,0,0,0,1,1,1,0
2,3,4,31,0,0,0,0,0,0,0,0,0,1,0,0,,0,17,14,0,0,0,1,1,1,0
3,4,2,35,0,0,0,0,1,0,0,0,0,0,0,0,,0,18,17,0,0,1,1,1,1,0
1,2,4,48,0,0,0,0,1,0,0,0,0,0,0,0,,0,18,30,0,0,0,1,1,1,0
2,3,4,29,0,0,0,1,0,0,0,0,0,0,0,0,,0,16,13,0,0,0,1,1,1,0
2,3,7,70,0,0,0,0,0,0,0,0,0,5,0,0,,0,20,50,0,0,0,1,1,1,0
2,3,4,29,0,0,0,1,0,0,0,0,0,0,0,0,,0,8,21,0,0,0,1,1,1,0
2,3,3,38,0,0,0,0,1,0,0,0,0,0,0,0,,0,19,19,0,0,0,1,1,1,0
2,3,3,59,0,0,0,0,0,0,1,0,0,0,0,0,,0,23,22,13,0,1,1,1,1,0
1,2,2,42,0,0,0,0,0,0,0,0,0,0,0,0,,0,33,9,0,0,0,1,1,1,0
2,3,4,32,0,0,0,0,0,0,0,0,0,1,0,0,,0,24,8,0,0,0,1,1,1,0
2,3,2,24,0,0,0,0,0,0,0,0,0,0,0,0,,0,9,15,0,0,0,1,1,1,0
3,4,5,60,3,3,0,0,0,0,0,0,0,7,0,0,,0,17,43,0,0,0,1,1,1,0
3,4,3,39,0,0,0,0,0,0,0,0,0,0,0,0,,0,23,16,0,0,0,1,1,1,0
1,2,2,21,0,0,0,0,0,0,0,0,0,5,0,0,,0,11,10,0,0,0,1,1,1,0
2,3,3,53,3,3,0,0,0,0,0,0,0,5,0,0,,0,21,32,0,0,0,1,1,1,0
2,3,4,48,2,2,0,0,0,0,0,0,0,0,0,0,,0,18,30,0,0,0,1,1,1,0
3,4,3,72,5,5,0,0,0,0,1,0,0,11,0,0,,0,17,51,3,0,0,1,1,1,0
2,3,5,66,2,2,0,0,0,0,0,0,0,8,0,0,,0,19,47,0,0,0,1,1,1,0
1,2,3,30,0,0,0,0,0,0,0,0,0,0,0,0,,0,12,18,0,0,0,1,1,1,0
2,3,3,33,0,0,0,0,0,0,0,0,0,2,0,0,,0,17,16,0,0,0,1,1,1,0
2,3,3,88,0,0,0,0,0,0,3,2,0,12,0,0,,0,15,15,57,0,0,1,1,1,0
2,3,3,31,0,0,0,1,0,0,0,0,0,0,0,0,,0,13,18,0,0,0,1,1,1,0
2,3,2,23,1,1,0,0,0,0,0,0,0,0,0,0,,0,11,12,0,0,0,1,1,1,0
2,3,8,131,16,16,0,0,0,0,0,0,0,22,0,0,,0,12,119,0,0,0,1,1,1,0
2,3,3,61,0,0,0,0,0,0,1,0,0,4,0,0,,0,20,24,16,0,0,1,1,1,0
2,3,2,38,0,0,0,0,0,0,0,0,0,0,0,0,,0,28,10,0,0,0,1,1,1,0
1,2,3,97,12,12,0,0,0,0,0,0,0,10,0,0,,0,18,79,0,0,1,1,1,1,0
1,2,3,29,0,0,0,0,1,0,0,0,0,0,0,0,,0,11,18,0,0,0,1,1,1,0
2,3,2,39,0,0,0,0,0,0,0,0,0,0,0,0,,0,25,14,0,0,0,1,1,1,0
2,3,2,42,1,1,0,0,0,0,0,0,0,0,0,0,,0,41,1,0,0,0,1,1,1,0
1,2,2,17,1,1,0,0,0,0,0,0,0,0,0,0,,0,16,1,0,0,0,1,1,1,0
2,3,4,45,0,0,0,0,1,0,0,0,0,0,0,0,,0,12,33,0,0,0,1,1,1,0
2,3,2,42,0,0,0,0,2,0,0,0,0,4,0,0,,0,16,26,0,0,0,1,1,1,0
1,2,3,26,0,0,0,0,0,0,0,0,0,3,0,0,,0,12,14,0,0,0,1,1,1,0
3,4,7,70,1,1,0,0,0,0,0,0,0,0,0,0,,0,18,52,0,0,0,1,1,1,0
2,3,3,45,0,0,0,0,0,1,0,0,0,2,0,0,,0,14,31,0,0,0,1,1,1,0
1,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,,0,16,1,0,0,0,1,1,1,0
2,3,3,27,1,1,0,0,0,0,0,0,0,0,0,0,,0,15,12,0,0,0,1,1,1,0
2,3,4,83,0,0,0,0,6,0,0,0,0,5,0,0,,0,10,73,0,0,0,1,1,1,0
3,4,4,43,0,0,0,0,0,0,0,0,0,5,0,0,,0,15,28,0,0,0,1,1,1,0
2,3,3,101,9,9,0,0,0,0,0,0,0,8,0,0,,0,15,86,0,0,0,1,1,1,0
2,3,3,52,1,1,0,0,0,0,1,0,0,7,0,0,,0,12,25,14,0,0,1,1,1,0
2,3,6,69,5,5,0,0,0,0,0,0,0,8,0,0,,0,30,39,0,0,0,1,1,1,0
3,4,4,69,6,6,0,0,0,0,0,0,0,14,0,0,,0,20,49,0,0,1,1,1,1,0
2,3,3,41,0,0,0,0,0,0,0,0,0,0,0,0,,0,19,22,0,0,0,1,1,1,0
1,2,4,67,5,5,0,0,0,0,0,0,0,6,0,0,,0,14,53,0,0,0,1,1,1,0
2,3,5,55,2,2,0,0,0,0,0,0,0,7,0,0,,0,14,41,0,0,0,1,1,1,0
1,2,4,29,1,1,0,0,0,0,0,0,0,6,0,0,,0,11,18,0,0,0,1,1,1,0
1,2,6,41,1,1,0,0,0,0,0,0,0,5,0,0,,0,12,29,0,0,0,1,1,1,0
2,3,4,43,0,0,0,0,1,0,0,0,0,2,0,0,,0,11,32,0,0,0,1,1,1,0
3,4,2,37,0,0,0,0,0,0,0,0,0,0,0,0,,0,27,10,0,0,0,1,1,1,0
2,3,5,46,0,0,0,0,2,0,0,0,0,3,0,0,,0,11,35,0,0,0,1,1,1,0
2,3,3,90,8,8,0,0,0,0,0,0,0,7,0,0,,0,18,72,0,0,0,1,1,1,0
1,2,3,59,4,4,0,0,0,0,0,0,0,2,0,0,,0,20,39,0,0,0,1,1,1,0
1,2,4,38,2,2,0,0,0,0,0,0,0,7,0,0,,0,13,25,0,0,0,1,1,1,0
3,4,4,73,0,0,0,0,0,1,2,1,0,2,0,0,,0,20,26,26,0,0,1,1,1,0
1,2,4,64,4,4,0,0,0,0,0,0,0,1,0,0,,0,9,55,0,0,0,1,1,1,0
2,3,6,85,9,9,0,0,0,0,0,0,0,14,0,0,,0,29,56,0,0,0,1,1,1,0
1,2,2,15,0,0,0,0,0,0,0,0,0,0,0,0,,0,14,1,0,0,0,1,1,1,0
3,4,4,88,0,0,0,0,9,0,0,0,0,0,0,0,,0,13,75,0,0,1,1,1,1,0
2,3,2,35,0,0,0,0,1,0,0,0,0,0,0,0,,0,18,17,0,0,0,1,1,1,0
3,4,5,56,0,0,0,0,2,0,0,0,0,6,0,0,,0,20,36,0,0,0,1,1,1,0
1,2,3,41,3,3,0,0,0,0,0,0,0,0,0,0,,0,8,33,0,0,0,1,1,1,0
1,2,3,110,14,14,0,0,0,0,0,0,0,3,0,0,,0,18,92,0,0,0,1,1,1,0
1,2,4,39,0,0,0,0,1,0,0,0,0,0,0,0,,0,14,25,0,0,0,1,1,1,0
1,2,2,31,0,0,0,0,0,0,1,0,0,2,0,0,,0,11,6,13,0,0,1,1,1,0
1,2,3,32,0,0,0,0,0,0,0,0,0,0,0,0,,0,11,21,0,0,0,1,1,1,0
2,3,4,77,0,0,0,0,0,4,1,0,0,12,0,0,,0,14,54,8,0,0,1,1,1,0
2,3,4,61,0,0,0,0,3,0,0,0,0,0,0,0,,0,12,49,0,0,0,1,1,1,0
4,5,3,72,2,1,0,0,0,0,3,2,0,8,0,0,,0,24,16,31,0,0,1,1,1,0
1,2,3,30,1,1,0,0,0,0,0,0,0,0,0,0,,0,9,21,0,0,0,1,1,1,0
2,3,4,55,0,0,0,0,3,0,0,0,0,10,0,0,,0,9,46,0,0,0,1,1,1,0
3,4,2,35,1,1,0,0,0,0,0,0,0,0,0,0,,0,16,19,0,0,1,1,1,1,0
1,2,2,17,1,1,0,0,0,0,0,0,0,0,0,0,,0,16,1,0,0,0,1,1,1,0
1,2,2,14,1,1,0,0,0,0,0,0,0,0,0,0,,0,13,1,0,0,0,1,1,1,0
2,3,3,41,1,1,0,0,0,0,0,0,0,5,0,0,,0,17,24,0,0,0,1,1,1,0
2,3,3,38,0,0,0,0,1,0,0,0,0,0,0,0,,0,20,18,0,0,0,1,1,1,0
2,3,2,37,0,0,0,0,0,0,0,0,0,0,0,0,,0,36,1,0,0,1,1,1,1,0
2,3,2,20,0,0,0,0,0,0,0,0,0,0,0,0,,0,13,7,0,0,0,1,1,1,0
3,4,3,105,3,2,0,0,0,2,5,4,0,6,0,0,,0,13,21,70,0,0,1,1,1,0
1,2,3,38,0,0,0,0,0,0,0,0,0,9,0,0,,0,17,21,0,0,0,1,1,1,0
1,2,2,50,0,0,0,0,0,0,0,0,0,0,0,0,,0,21,29,0,0,0,1,1,1,0
1,2,2,31,0,0,0,0,0,0,1,0,0,2,0,0,,0,11,6,13,0,0,1,1,1,0
2,3,3,45,0,0,0,0,2,0,0,0,0,0,0,0,,0,16,29,0,0,0,1,1,1,0
1,2,4,24,0,0,0,0,0,0,0,0,0,7,0,0,,0,8,16,0,0,0,1,1,1,0
3,4,6,129,12,12,0,0,0,0,0,0,0,11,0,0,,0,15,114,0,0,0,1,1,1,0
2,3,2,21,0,0,0,0,0,0,0,0,0,0,0,0,,0,20,1,0,0,0,1,1,1,0
2,3,4,36,0,0,0,0,0,0,0,0,0,1,0,0,,0,17,19,0,0,0,1,1,1,0
4,5,5,56,0,0,0,0,2,0,0,0,0,1,0,0,,0,18,38,0,0,0,1,1,1,0
2,3,2,17,0,0,0,0,0,0,0,0,0,0,0,0,,0,11,6,0,0,0,1,1,1,0
2,3,5,43,0,0,0,1,0,0,0,0,0,4,0,0,,0,21,22,0,0,0,1,1,1,0
1,2,5,63,4,4,0,0,0,0,0,0,0,6,0,0,,0,20,43,0,0,0,1,1,1,0
3,4,4,36,0,0,0,0,0,0,0,0,0,4,0,0,,0,19,17,0,0,0,1,1,1,0
1,2,4,24,1,1,0,0,0,0,0,0,0,2,0,0,,0,10,14,0,0,0,1,1,1,0
2,3,3,60,0,0,0,0,4,0,0,0,0,1,0,0,,0,22,38,0,0,0,1,1,1,0
3,4,4,57,3,3,0,0,0,0,0,0,0,6,0,0,,0,21,36,0,0,1,1,1,1,0
4,5,3,123,3,0,1,0,2,0,1,0,0,13,0,0,,0,23,24,75,0,0,1,1,1,0
2,3,2,28,0,0,0,0,1,0,1,0,0,3,0,0,,0,15,1,11,0,0,1,1,1,0
1,2,6,134,17,17,0,0,0,0,0,0,0,7,0,0,,0,11,123,0,0,0,1,1,1,0
2,3,5,48,1,1,0,0,0,0,0,0,0,0,0,0,,0,14,34,0,0,0,1,1,1,0
1,2,2,26,0,0,0,0,0,0,0,0,0,0,0,0,,0,11,15,0,0,0,1,1,1,0
3,4,2,35,1,1,0,0,0,0,0,0,0,0,0,0,,0,18,17,0,0,0,1,1,1,0
2,3,2,45,0,0,0,0,0,0,0,0,0,0,0,0,,0,19,26,0,0,0,1,1,1,0
2,3,3,66,0,0,0,0,5,0,0,0,0,0,0,0,,0,19,47,0,0,0,1,1,1,0
2,3,5,67,2,2,0,0,1,0,1,0,0,5,0,0,,0,8,30,28,0,0,1,1,1,0
2,3,6,100,0,0,0,0,7,0,0,0,0,7,0,0,,0,12,88,0,0,1,1,1,1,0
2,3,5,79,2,2,0,0,0,4,0,0,0,18,0,0,,0,15,64,0,0,0,1,1,1,0
2,3,2,42,0,0,0,0,0,0,1,0,0,5,0,0,,0,18,11,12,0,0,1,1,1,0
2,3,3,24,0,0,0,0,0,0,0,0,0,3,0,0,,0,15,9,0,0,0,1,1,1,0
1,2,2,28,0,0,0,0,0,0,0,0,0,0,0,0,,0,27,1,0,0,0,1,1,1,0
2,3,2,19,0,0,0,0,0,0,0,0,0,4,0,0,,0,10,9,0,0,0,1,1,1,0
1,2,3,111,13,13,0,0,0,2,0,0,0,9,0,0,,0,15,96,0,0,0,1,1,1,0
2,3,2,38,1,1,0,0,0,0,0,0,0,0,0,0,,0,37,1,0,0,1,1,1,1,0
3,4,3,47,0,0,0,0,0,0,0,0,0,0,0,0,,0,18,29,0,0,0,1,1,1,0
1,2,3,31,0,0,0,0,0,0,0,0,0,0,0,0,,0,17,14,0,0,0,1,1,1,0
2,3,2,51,3,3,0,0,2,0,0,0,0,7,0,0,,0,8,43,0,0,0,1,1,1,0
3,4,2,43,1,1,0,0,1,0,0,0,0,0,0,0,,0,22,21,0,0,0,1,1,1,0
1,2,4,64,4,4,0,0,0,0,0,0,0,9,0,0,,0,15,49,0,0,0,1,1,1,0
1,2,4,37,1,1,0,0,0,0,0,0,0,7,0,0,,0,10,27,0,0,0,1,1,1,0
2,3,4,36,0,0,0,0,1,0,0,0,0,0,0,0,,0,11,25,0,0,0,1,1,1,0
3,4,4,65,0,0,0,0,2,0,1,0,0,1,0,0,,0,16,33,15,0,0,1,1,1,0
2,3,2,28,0,0,0,0,0,0,0,0,0,0,0,0,,0,19,9,0,0,0,1,1,1,0
1,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,,0,10,1,0,0,0,1,1,1,0
3,4,2,34,0,0,0,0,2,0,0,0,0,0,0,0,,0,13,21,0,0,0,1,1,1,0
2,3,3,37,0,0,0,0,1,0,0,0,0,0,0,0,,0,20,17,0,0,0,1,1,1,0
3,4,3,39,0,0,0,0,0,0,0,0,0,0,0,0,,0,22,17,0,0,0,1,1,1,0
1,2,3,72,5,5,0,0,0,0,0,0,0,0,0,0,,0,14,58,0,0,1,1,1,1,0
4,5,3,23,0,0,0,0,0,0,0,0,0,0,0,0,,0,17,6,0,0,0,1,1,1,0
1,2,4,41,1,1,0,0,1,0,0,0,0,5,0,0,,0,16,25,0,0,0,1,1,1,0
2,3,4,40,1,1,0,0,0,0,0,0,0,0,0,0,,0,8,32,0,0,0,1,1,1,0
1,2,4,46,2,2,0,0,0,0,0,0,0,1,0,0,,0,20,26,0,0,0,1,1,1,0
1,2,2,41,4,4,0,0,0,0,0,0,0,6,0,0,,0,13,28,0,0,0,1,1,1,0
1,2,4,24,0,0,0,0,0,0,0,0,0,7,0,0,,0,8,16,0,0,0,1,1,1,0
1,2,3,36,1,1,0,0,0,0,0,0,0,0,0,0,,0,11,25,0,0,0,1,1,1,0
2,3,4,45,1,1,0,0,0,0,0,0,0,1,0,0,,0,12,33,0,0,0,1,1,1,0
1,2,2,31,0,0,0,0,0,0,1,0,0,2,0,0,,0,11,6,13,0,0,1,1,1,0
2,3,3,28,0,0,0,0,0,0,0,0,0,0,0,0,,0,15,13,0,0,0,1,1,1,0
3,4,4,41,0,0,0,0,0,0,0,0,0,0,0,0,,0,22,19,0,0,0,1,1,1,0
3,4,6,103,5,5,0,0,0,0,0,0,0,0,0,0,,0,23,80,0,0,1,1,1,1,0
2,3,6,47,0,0,0,0,0,0,0,0,0,2,0,0,,0,11,36,0,0,0,1,1,1,0
3,4,4,68,4,4,0,0,0,0,0,0,0,6,0,0,,0,26,42,0,0,1,1,1,1,0
3,4,3,40,0,0,0,0,2,0,0,0,0,0,0,0,,0,16,24,0,0,0,1,1,1,0
5,6,5,91,5,5,0,0,0,0,0,0,0,22,0,1,,0,29,62,0,0,0,1,1,1,0
1,2,3,45,0,0,0,0,3,0,0,0,0,0,0,0,,0,10,35,0,0,0,1,1,1,0
2,3,5,71,0,0,0,0,0,0,1,0,0,10,0,0,,0,14,40,16,0,0,1,1,1,0
2,3,3,42,0,0,0,0,4,0,0,0,0,1,0,0,,0,11,31,0,0,0,1,1,1,0
1,2,5,24,0,0,0,0,0,0,0,0,0,0,0,0,,0,9,15,0,0,0,1,1,1,0
2,3,2,23,0,0,0,0,0,0,0,0,0,0,0,0,,0,16,7,0,0,0,1,1,1,0
1,2,2,29,0,0,0,0,0,0,0,0,0,0,0,0,,0,11,18,0,0,0,1,1,1,0
3,4,6,88,0,0,0,0,4,0,0,0,0,7,0,0,,0,25,63,0,0,0,1,1,1,0
3,4,4,49,0,0,0,0,0,0,0,0,0,0,0,0,,0,29,20,0,0,0,1,1,1,0
1,2,2,21,0,0,0,0,0,0,0,0,0,0,0,0,,0,20,1,0,0,0,1,1,1,0
2,3,3,56,0,0,0,0,0,0,1,0,0,0,0,0,,0,20,22,13,0,0,1,1,1,0
1,2,2,31,0,0,0,0,0,0,1,0,0,5,0,0,,0,11,6,13,0,0,1,1,1,0
1,2,3,43,0,0,0,0,2,0,0,0,0,4,0,0,,0,21,22,0,0,0,1,1,1,0
2,3,3,30,0,0,0,0,0,0,0,0,0,0,0,0,,0,15,15,0,0,0,1,1,1,0
2,3,2,24,0,0,0,0,0,0,0,0,0,0,0,0,,0,23,1,0,0,0,1,1,1,0
1,2,2,31,0,0,0,0,0,0,1,0,0,1,0,0,,0,11,6,13,0,0,1,1,1,0
2,3,2,19,0,0,0,0,0,0,0,0,0,0,0,0,,0,18,1,0,0,0,1,1,1,0
1,2,2,33,0,0,0,0,0,0,1,0,0,1,0,0,,0,11,1,20,0,0,1,1,1,0
3,4,3,50,2,2,0,0,0,0,0,0,0,5,0,0,,0,16,34,0,0,1,1,1,1,0
3,4,4,56,0,0,0,0,0,2,0,0,0,4,0,0,,0,19,37,0,0,0,1,1,1,0
1,2,3,53,0,0,0,0,0,0,0,0,0,0,0,0,,0,13,40,0,0,0,1,1,1,0
2,3,2,27,0,0,0,0,0,0,0,0,0,0,0,0,,0,14,13,0,0,0,1,1,1,0
2,3,2,32,1,1,0,0,0,0,0,0,0,0,0,0,,0,10,22,0,0,0,1,1,1,0
2,3,6,46,0,0,0,0,0,0,0,0,0,0,0,0,,0,16,30,0,0,0,1,1,1,0
1,2,5,97,11,11,0,0,0,0,0,0,0,10,0,0,,0,22,75,0,0,0,1,1,1,0
1,2,2,36,0,0,0,0,0,0,0,0,0,0,0,0,,0,11,25,0,0,0,1,1,1,0
1,2,3,46,0,0,0,0,0,0,0,0,0,0,0,0,,0,21,25,0,0,0,1,1,1,0
2,3,4,44,0,0,0,0,0,0,2,1,0,5,0,0,,0,13,17,13,0,0,1,1,1,0
1,2,2,19,0,0,0,0,0,0,0,0,0,0,0,0,,0,18,1,0,0,0,1,1,1,0
3,4,4,48,1,1,0,0,0,0,0,0,0,6,0,0,,0,23,25,0,0,1,1,1,1,0
1,2,2,23,0,0,0,0,0,0,0,0,0,0,0,0,,0,22,1,0,0,0,1,1,1,0
1,2,6,39,1,1,0,0,0,0,0,0,0,7,0,0,,0,12,27,0,0,0,1,1,1,0
3,4,3,55,3,3,0,0,2,0,0,0,0,6,0,0,,0,16,39,0,0,0,1,1,1,0
2,3,2,45,0,0,0,0,0,0,0,0,0,4,0,0,,0,27,18,0,0,0,1,1,1,0
3,4,8,54,0,0,0,0,1,0,0,0,0,8,0,0,,0,14,40,0,0,0,1,1,1,0
1,2,2,13,0,0,0,0,0,0,0,0,0,0,0,0,,0,12,1,0,0,0,1,1,1,0
2,3,2,52,0,0,0,0,0,0,1,0,0,1,0,0,,0,16,8,27,0,0,1,1,1,0
2,3,2,29,0,0,0,0,0,0,0,0,0,0,0,0,,0,28,1,0,0,0,1,1,1,0
2,3,3,49,3,3,0,0,0,0,0,0,0,0,0,0,,0,15,34,0,0,0,1,1,1,0
1,2,6,45,0,0,0,0,0,0,0,0,0,6,0,0,,0,20,25,0,0,0,1,1,1,0
2,3,6,70,6,6,0,0,0,0,0,0,0,15,0,0,,0,14,56,0,0,0,1,1,1,0
3,4,2,43,2,2,0,0,0,0,0,0,0,10,0,0,,0,18,25,0,0,0,1,1,1,0
3,4,4,30,0,0,0,1,0,0,0,0,0,4,0,0,,0,13,17,0,0,0,1,1,1,0
1,2,6,80,9,9,0,0,0,0,0,0,0,10,0,0,,0,11,69,0,0,0,1,1,1,0
2,3,5,93,4,4,0,0,0,0,0,0,0,22,0,1,,0,11,82,0,0,0,1,1,1,0
4,5,2,31,0,0,0,0,0,0,0,0,0,0,0,0,,0,18,13,0,0,0,1,1,1,0
1,2,2,13,0,0,0,0,0,0,0,0,0,0,0,0,,0,12,1,0,0,0,1,1,1,0
2,3,3,40,2,2,0,0,0,0,0,0,0,0,0,0,,0,16,24,0,0,0,1,1,1,0
1,2,2,16,0,0,0,0,0,0,0,0,0,0,0,0,,0,15,1,0,0,0,1,1,1,0
2,3,2,19,0,0,0,0,0,0,0,0,0,0,0,0,,0,12,7,0,0,0,1,1,1,0
1,2,3,70,6,6,0,0,2,0,0,0,0,2,0,0,,0,15,55,0,0,0,1,1,1,0
3,4,2,34,1,1,0,0,0,0,0,0,0,0,0,0,,0,20,14,0,0,1,1,1,1,0
2,3,4,97,0,0,0,0,11,0,0,0,0,0,0,0,,0,11,86,0,0,0,1,1,1,0
1,2,2,24,0,0,0,0,0,0,0,0,0,0,0,0,,0,10,14,0,0,0,1,1,1,0
2,3,3,38,0,0,0,0,0,0,0,0,0,0,0,0,,0,16,22,0,0,0,1,1,1,0
2,3,7,127,14,14,0,0,0,0,0,0,0,6,0,0,,0,13,114,0,0,0,1,1,1,0
1,2,3,53,6,6,0,0,0,0,0,0,0,0,0,0,,0,11,42,0,0,0,1,1,1,0
2,3,3,39,0,0,0,0,1,0,0,0,0,0,0,0,,0,16,23,0,0,0,1,1,1,0
3,4,4,84,5,5,0,0,0,0,0,0,0,6,0,0,,0,32,52,0,0,1,1,1,1,0
1,2,2,23,0,0,0,0,0,0,0,0,0,0,0,0,,0,11,12,0,0,0,1,1,1,0
2,3,4,47,0,0,0,0,2,0,0,0,0,0,0,0,,0,9,38,0,0,0,1,1,1,0
1,2,5,49,0,0,0,0,0,0,0,0,0,5,0,0,,0,15,34,0,0,0,1,1,1,0
2,3,6,40,1,1,0,0,0,0,0,0,0,6,0,0,,0,15,25,0,0,0,1,1,1,0
2,3,3,72,0,0,0,0,6,1,0,0,0,6,0,0,,0,16,56,0,0,0,1,1,1,0
2,3,2,51,4,4,0,0,0,0,0,0,0,0,0,0,,0,16,35,0,0,0,1,1,1,0
3,4,2,50,3,3,0,0,0,0,0,0,0,6,0,0,,0,18,32,0,0,0,1,1,1,0
2,3,4,50,0,0,0,1,0,0,0,0,0,0,0,0,,0,15,35,0,0,0,1,1,1,0
2,3,4,75,0,0,0,0,0,1,3,2,0,4,0,0,,0,12,26,36,0,0,1,1,1,0
2,3,4,45,0,0,0,0,0,0,0,0,0,0,0,0,,0,21,24,0,0,0,1,1,1,0
2,3,3,58,0,0,0,0,2,0,0,0,0,0,0,0,,0,16,42,0,0,0,1,1,1,0
1,2,3,35,2,2,0,0,0,0,0,0,0,0,0,0,,0,13,22,0,0,0,1,1,1,0
2,3,2,84,3,3,0,0,0,0,2,2,0,3,0,0,,0,16,25,42,0,0,1,1,1,0
2,3,2,27,0,0,0,0,0,0,0,0,0,0,0,0,,0,26,1,0,0,1,1,1,1,0
2,3,3,45,0,0,0,0,2,0,0,0,0,0,0,0,,0,17,28,0,0,0,1,1,1,0
1,2,6,69,4,4,0,0,0,0,0,0,0,18,0,0,,0,18,51,0,0,1,1,1,1,0
2,3,2,49,0,0,0,0,0,0,3,2,0,2,0,0,,0,16,16,16,0,0,1,1,1,0
2,3,8,52,1,1,0,0,1,0,0,0,0,5,0,0,,0,11,41,0,0,0,1,1,1,0
1,2,4,28,0,0,0,0,0,0,0,0,0,1,0,0,,0,9,19,0,0,0,1,1,1,0
1,2,2,31,0,0,0,0,0,0,1,0,0,1,0,0,,0,11,6,13,0,0,1,1,1,0
1,2,4,46,1,1,0,0,0,0,0,0,0,7,0,0,,0,16,30,0,0,1,1,1,1,0
1,2,4,102,8,8,0,0,0,4,0,0,0,16,0,0,,0,12,90,0,0,0,1,1,1,0
2,3,4,63,4,4,0,0,0,0,0,0,0,10,0,0,,0,16,47,0,0,0,1,1,1,0
2,3,4,56,2,2,0,0,0,0,0,0,0,10,0,0,,0,12,44,0,0,0,1,1,1,0
1,2,3,43,3,3,0,0,0,0,0,0,0,6,0,0,,0,12,31,0,0,0,1,1,1,0
1,2,2,35,0,0,0,0,0,0,1,0,0,0,0,0,,0,12,7,15,0,0,1,1,1,0
2,3,4,47,1,1,0,0,0,0,0,0,0,0,0,0,,0,24,23,0,0,1,1,1,1,0
1,2,2,20,0,0,0,0,0,0,0,0,0,0,0,0,,0,19,1,0,0,0,1,1,1,0
2,3,4,101,11,11,0,0,0,0,0,0,0,9,0,0,,0,10,91,0,0,0,1,1,1,0
1,2,2,27,0,0,0,0,0,0,0,0,0,0,0,0,,0,11,16,0,0,0,1,1,1,0
2,3,3,38,1,1,0,0,0,0,0,0,0,11,0,0,,0,16,22,0,0,0,1,1,1,0
1,2,5,45,2,2,0,0,0,0,0,0,0,8,0,0,,0,9,36,0,0,0,1,1,1,0
1,2,4,61,2,2,0,0,0,0,1,0,0,7,0,0,,0,18,31,11,0,0,1,1,1,0
2,3,2,45,0,0,0,0,0,0,0,0,0,0,0,0,,0,30,15,0,0,0,1,1,1,0
1,2,5,68,2,2,0,0,0,0,0,0,0,3,0,0,,0,13,55,0,0,0,1,1,1,0
1,2,2,14,0,0,0,0,0,0,0,0,0,0,0,0,,0,13,1,0,0,0,1,1,1,0
1,2,5,34,0,0,0,0,0,0,0,0,0,9,0,0,,0,9,25,0,0,0,1,1,1,0
1,2,3,27,0,0,0,0,0,0,0,0,0,3,0,0,,0,13,14,0,0,0,1,1,1,0
2,3,2,81,8,8,0,0,0,0,0,0,0,8,0,0,,0,15,66,0,0,0,1,1,1,0
1,2,3,40,0,0,0,0,1,0,0,0,0,0,0,0,,0,21,19,0,0,0,1,1,1,0
1,2,3,52,3,3,0,0,0,0,0,0,0,0,0,0,,0,17,35,0,0,0,1,1,1,0
3,4,3,31,1,1,0,0,0,0,0,0,0,0,0,0,,0,18,13,0,0,0,1,1,1,0
1,2,5,28,0,0,0,0,0,0,0,0,0,5,0,0,,0,10,18,0,0,0,1,1,1,0
1,2,5,50,0,0,0,0,1,0,0,0,0,0,0,0,,0,20,30,0,0,0,1,1,1,0
2,3,4,38,1,1,0,0,1,0,0,0,0,0,0,0,,0,14,24,0,0,1,1,1,1,0
1,2,2,31,0,0,0,0,1,0,1,0,0,3,0,0,,0,11,6,13,0,0,1,1,1,0
2,3,4,62,2,2,0,0,0,0,0,0,0,8,0,0,,0,19,43,0,0,0,1,1,1,0
2,3,2,66,4,4,0,0,0,0,0,0,0,0,0,0,,0,22,44,0,0,0,1,1,1,0
2,3,3,40,0,0,0,0,3,0,0,0,0,0,0,0,,0,16,24,0,0,0,1,1,1,0
1,2,4,68,1,0,0,0,0,0,2,1,0,0,0,0,,0,18,20,29,0,0,1,1,1,0
1,2,4,69,0,0,0,0,4,0,1,0,0,0,0,0,,0,14,31,23,0,0,1,1,1,0
4,5,2,51,2,2,0,0,0,0,0,0,0,10,0,0,,0,29,22,0,0,0,1,1,1,0
2,3,2,71,0,0,0,0,0,0,4,3,0,0,0,0,,0,12,13,45,0,0,1,1,1,0
1,2,2,23,1,1,0,0,0,0,0,0,0,10,0,0,,0,10,13,0,0,0,1,1,1,0
1,2,4,64,0,0,0,0,5,0,0,0,0,12,0,0,,0,12,52,0,0,0,1,1,1,0
2,3,3,38,0,0,0,0,1,0,0,0,0,0,0,0,,0,16,22,0,0,0,1,1,1,0
2,3,3,34,1,1,0,0,0,0,0,0,0,0,0,0,,0,15,19,0,0,0,1,1,1,0
1,2,2,26,0,0,0,0,0,0,0,0,0,0,0,0,,0,25,1,0,0,0,1,1,1,0
