PathLength,UrlLength,HostnameLength,NumNumericChars,PathLevel,NumDots,SubdomainLevel,NumUnderscore,NumDashInHostname,RandomString,Label
1,11,10,0,2,1,2,0,0,0,0
48,67,19,0,5,2,3,3,0,0,0
14,29,15,0,3,1,2,1,0,0,0
1,10,9,0,2,1,2,0,0,0,0
21,41,20,0,3,2,3,2,0,0,0
1,27,26,0,2,2,3,0,1,0,0
32,58,19,0,4,2,3,0,2,0,0
26,40,14,0,3,1,2,0,1,0,0
11,22,11,4,4,1,2,0,0,0,0
16,32,16,0,2,2,3,0,0,0,0
14,25,11,9,3,2,3,0,0,0,0
34,49,15,0,2,1,2,0,4,0,0
24,46,22,2,2,3,4,1,2,0,0
40,55,15,5,2,2,3,0,4,0,0
18,27,9,0,4,1,2,0,1,0,0
19,27,8,7,4,1,2,0,0,0,0
51,63,12,15,4,1,2,0,3,0,0
19,88,14,21,3,2,3,0,1,0,0
29,45,16,8,4,3,4,0,0,0,0
63,77,14,6,7,2,3,0,5,0,0
9,22,13,0,3,2,3,1,0,0,0
52,73,21,6,2,1,2,0,9,0,0
63,73,10,0,4,3,4,0,1,0,0
23,34,11,0,3,1,2,0,2,0,0
40,48,8,0,6,2,3,0,0,0,0
1,19,18,0,2,1,2,0,0,0,0
20,95,17,7,5,2,3,0,1,0,0
6,31,11,1,2,1,2,0,0,0,0
7,19,12,0,2,2,3,0,0,0,0
50,72,22,10,4,3,4,0,5,0,0
39,49,10,4,5,2,3,0,2,0,0
13,72,8,4,3,2,3,1,0,0,0
48,63,15,6,4,2,3,0,4,0,0
1,27,26,0,2,1,2,0,0,0,0
23,40,17,0,3,2,3,0,3,0,0
3,13,10,0,2,1,2,0,0,0,0
38,54,16,6,2,2,3,3,4,0,0
1,18,17,0,2,1,2,0,0,0,0
1,22,21,0,2,1,2,0,0,0,0
26,37,11,3,4,1,2,1,0,0,0
1,10,9,0,2,2,3,0,0,0,0
35,52,17,0,5,3,4,0,0,0,0
11,25,14,0,2,3,4,0,0,0,0
36,54,18,4,5,1,2,0,1,0,0
1,27,26,0,2,1,2,0,0,0,0
37,48,11,6,4,1,2,0,2,0,0
15,61,20,15,3,3,4,0,0,0,0
38,53,15,8,4,1,2,2,0,0,0
16,24,8,7,4,1,2,0,0,0,0
33,46,13,6,4,2,3,0,2,0,0
48,67,19,5,5,1,2,4,0,0,0
5,20,15,0,3,1,2,0,0,0,0
9,25,16,2,3,1,2,0,0,0,0
29,48,19,2,4,2,3,0,1,0,0
21,34,13,0,4,2,3,0,1,0,0
12,28,16,1,2,3,4,0,0,0,0
16,31,15,0,2,2,3,0,0,0,0
44,63,19,0,3,3,4,0,6,0,0
28,69,41,3,4,5,6,0,0,0,0
6,18,12,0,3,1,2,0,0,0,0
1,17,16,0,2,1,2,0,0,0,0
14,33,19,0,3,3,4,0,0,0,0
17,43,26,12,6,2,3,0,0,0,0
13,29,16,0,3,2,3,0,1,0,0
1,25,24,0,2,1,2,0,0,0,0
55,79,14,11,4,1,2,0,1,0,0
26,48,22,2,4,2,3,0,1,0,0
9,32,20,2,2,2,3,0,0,0,0
19,65,28,4,3,3,4,0,0,0,0
18,39,21,0,2,3,4,0,0,0,0
6,23,17,0,3,2,3,0,0,0,0
21,33,12,0,2,2,3,0,0,0,0
24,60,36,0,4,2,3,0,0,0,0
19,28,9,0,3,2,3,0,0,0,0
6,31,11,1,2,1,2,0,0,0,0
39,38,38,1,1,0,1,0,0,0,0
21,37,16,0,3,2,3,2,0,0,0
32,48,16,0,4,1,2,0,2,0,0
17,34,17,0,3,1,2,1,0,0,0
33,41,8,0,3,1,2,0,4,0,0
4,41,15,0,2,2,3,0,0,0,0
15,26,11,2,2,2,3,0,0,0,0
9,23,14,1,3,2,3,0,0,0,0
63,77,14,6,5,1,2,0,10,0,0
1,96,18,33,2,1,2,2,0,1,0
11,21,10,0,2,1,2,0,0,0,0
40,69,14,8,5,2,3,0,0,0,0
30,43,13,5,5,1,2,0,1,0,0
56,70,14,8,6,1,2,0,5,0,0
18,40,22,0,3,2,3,0,1,0,0
15,33,18,5,3,1,2,0,0,0,0
13,27,14,4,3,2,3,0,0,0,0
12,34,22,3,3,2,3,0,0,0,0
30,46,16,0,3,3,4,0,0,0,0
1,20,19,0,2,1,2,0,0,0,0
23,40,17,1,4,2,3,0,1,0,0
26,48,22,0,2,2,3,0,2,0,0
24,46,22,0,5,2,3,0,0,0,0
4,25,21,0,3,2,3,0,0,0,0
33,46,13,0,4,2,3,0,0,0,0
35,42,7,0,4,2,3,0,0,0,0
1,20,19,0,2,1,2,0,1,0,0
10,45,25,0,2,3,4,0,0,0,0
22,40,18,0,2,1,2,0,1,0,0
16,68,24,6,3,4,5,0,1,0,0
13,29,16,0,4,1,2,0,1,0,0
1,28,27,3,2,1,2,0,0,0,0
1,32,31,0,2,1,2,0,0,0,0
5,24,19,0,2,2,3,0,0,0,0
58,71,13,0,7,1,2,0,5,0,0
40,70,14,9,5,2,3,0,0,0,0
29,57,28,3,4,5,6,0,0,0,0
1,22,21,0,2,1,2,0,0,0,0
1,18,17,0,2,1,2,0,0,0,0
30,58,28,7,3,2,3,0,2,0,0
37,51,14,3,8,1,2,0,0,0,0
36,66,30,16,6,3,4,0,1,0,0
65,79,14,0,3,1,2,0,7,0,0
1,20,19,0,2,1,2,0,0,0,0
13,25,12,0,2,1,2,0,0,0,0
40,52,12,0,4,2,3,0,4,0,0
8,30,22,0,3,2,3,0,0,0,0
21,42,21,0,4,3,4,0,0,0,0
10,26,16,0,3,2,3,0,0,0,0
47,53,6,0,2,1,2,5,0,0,0
20,35,15,2,3,2,3,0,0,0,0
63,77,14,8,4,2,3,0,6,0,0
93,107,14,9,3,3,4,0,9,0,0
14,41,27,7,2,2,3,0,0,0,0
1,19,18,0,2,2,3,0,0,0,0
18,42,24,5,5,2,3,0,0,0,0
10,32,22,0,3,2,3,0,0,0,0
45,61,16,5,5,2,3,0,3,0,0
36,55,19,8,6,1,2,0,2,0,0
35,75,18,6,3,4,5,0,0,0,0
37,53,16,1,4,1,2,0,3,0,0
33,43,10,6,4,1,2,0,1,0,0
96,115,19,0,3,1,2,0,17,0,0
23,39,16,4,3,2,3,2,0,0,0
15,27,12,0,2,2,3,0,0,0,0
26,47,21,0,2,2,3,0,5,0,0
30,48,18,9,4,2,3,0,2,0,0
25,41,16,6,4,1,2,0,1,0,0
74,98,11,6,6,1,2,0,10,0,0
23,40,13,5,5,1,2,0,0,0,0
19,36,17,0,4,2,3,0,0,0,0
57,80,23,19,6,1,2,0,4,0,0
14,34,20,10,4,2,3,0,0,0,0
17,39,22,0,2,1,2,2,1,0,0
65,78,13,1,7,1,2,2,1,0,0
14,36,22,0,4,2,3,0,0,0,0
100,123,23,19,4,3,4,0,2,0,0
51,67,16,2,3,2,3,8,0,0,0
1,25,24,0,2,1,2,0,0,0,0
49,65,16,4,5,1,2,0,3,0,0
34,47,13,2,6,4,5,0,0,0,0
73,85,12,32,4,1,2,0,2,1,0
32,50,18,6,4,2,3,0,3,0,0
13,23,10,10,2,1,2,0,1,0,0
7,21,14,0,2,1,2,0,0,0,0
55,71,16,0,3,2,3,6,1,0,0
22,60,23,0,3,2,3,0,0,0,0
58,78,20,10,6,2,3,0,1,0,0
29,37,8,2,5,1,2,0,0,0,0
84,101,17,11,4,2,3,0,0,0,0
9,22,13,0,2,3,4,0,0,0,0
16,31,15,0,2,1,2,0,2,0,0
21,38,17,5,4,2,3,0,0,0,0
52,68,16,0,3,2,3,7,0,0,0
54,68,14,0,7,6,7,0,1,0,0
34,52,18,0,4,2,3,0,0,0,0
57,74,17,8,6,1,2,0,7,0,0
15,28,13,0,3,2,3,0,0,0,0
29,46,17,1,3,2,3,0,4,0,0
49,59,10,4,4,1,2,0,4,0,0
56,72,16,2,3,2,3,8,0,0,0
22,35,13,14,2,3,4,0,2,0,0
30,42,12,1,6,1,2,0,1,0,0
39,61,22,0,6,2,3,0,1,0,0
41,49,8,2,3,2,3,2,0,0,0
15,43,19,6,2,3,4,0,0,0,0
12,23,11,0,3,1,2,0,0,0,0
74,82,8,14,4,1,2,0,12,0,0
1,19,18,0,2,1,2,0,0,0,0
39,51,12,4,5,1,2,0,2,0,0
8,28,20,0,2,2,3,0,0,0,0
28,43,15,5,6,2,3,0,1,0,0
1,8,7,2,2,1,2,0,0,0,0
18,32,14,0,2,1,2,1,0,0,0
33,47,14,6,3,3,4,0,2,0,0
14,107,21,8,2,2,3,0,0,0,0
1,27,26,0,2,2,3,0,0,0,0
57,76,19,4,2,2,3,0,7,0,0
16,45,29,0,3,2,3,0,1,0,0
24,43,19,0,5,2,3,0,0,0,0
21,34,13,0,3,3,4,0,0,0,0
41,60,19,8,5,2,3,0,2,0,0
18,56,22,3,3,2,3,0,1,0,0
28,39,11,0,3,1,2,0,2,0,0
21,31,10,7,4,1,2,0,2,0,0
25,35,10,2,3,2,3,1,1,0,0
15,40,17,5,2,2,3,0,0,0,0
95,112,17,12,2,3,4,7,5,0,0
22,38,16,1,3,2,3,2,1,0,0
23,63,16,0,4,2,3,1,0,0,0
24,45,12,4,4,2,3,0,0,0,0
11,46,8,0,3,2,3,1,0,0,0
75,93,18,13,3,2,3,0,10,0,0
17,36,19,0,2,2,3,2,0,0,0
15,28,13,0,3,1,2,0,0,0,0
12,43,17,4,2,3,4,0,0,0,0
20,34,14,0,4,2,3,0,0,0,0
1,36,22,0,2,2,3,0,0,0,0
77,86,9,6,4,1,2,0,0,0,0
36,58,22,0,3,4,5,2,0,0,0
1,9,8,0,2,1,2,0,0,0,0
15,25,10,12,2,1,2,0,1,0,0
35,53,18,8,4,4,5,0,1,0,0
78,93,15,1,3,1,2,2,9,0,0
91,107,16,6,2,2,3,0,12,0,0
19,35,16,0,4,1,2,0,0,0,0
66,82,16,5,4,1,2,0,10,0,0
45,68,23,0,2,2,3,0,7,0,0
26,40,14,0,3,2,3,0,0,0,0
32,50,18,8,6,1,2,0,3,0,0
28,38,10,0,3,2,3,1,0,0,0
13,22,9,2,2,2,3,0,0,0,0
23,33,10,0,4,1,2,1,0,0,0
1,23,22,0,2,1,2,0,0,0,0
13,23,10,10,2,1,2,0,1,0,0
54,68,14,0,6,1,2,0,3,0,0
1,21,20,0,2,1,2,0,0,0,0
17,28,11,0,2,1,2,0,0,0,0
23,39,16,0,3,2,3,1,0,0,0
19,27,8,7,4,1,2,0,0,0,0
1,21,20,0,2,1,2,0,0,0,0
76,95,19,15,4,1,2,3,7,0,0
13,29,16,0,2,2,3,0,1,0,0
31,49,18,0,4,1,2,0,2,0,0
14,39,25,0,2,1,2,0,1,0,0
30,39,9,3,4,1,2,0,1,0,0
1,20,19,0,2,1,2,0,0,0,0
69,77,8,0,4,1,2,0,9,0,0
67,82,15,18,4,2,3,0,8,0,0
35,50,15,2,5,3,4,0,1,0,0
19,31,12,7,6,1,2,0,0,0,0
33,40,7,0,5,2,3,1,0,0,0
15,36,21,4,3,2,3,0,0,0,0
36,61,25,16,6,2,3,0,1,0,0
17,25,8,7,4,1,2,0,0,0,0
30,39,9,1,4,1,2,0,2,0,0
40,56,16,0,4,2,3,2,0,0,0
49,57,8,12,6,2,3,0,0,0,0
27,37,10,0,3,1,2,2,0,0,0
30,42,12,3,5,1,2,0,1,0,0
37,49,12,10,3,2,3,2,0,0,0
55,71,16,6,4,1,2,0,7,0,0
24,31,7,0,3,2,3,0,0,0,0
1,19,18,0,2,1,2,0,0,0,0
21,27,6,0,2,1,2,3,0,0,0
35,47,12,12,4,1,2,0,2,0,0
18,36,18,0,3,3,4,0,0,0,0
15,25,10,0,3,1,2,0,1,0,0
49,59,10,10,5,1,2,0,0,0,0
34,55,21,0,5,1,2,0,1,0,0
1,17,16,0,2,1,2,0,0,0,0
49,59,10,6,3,2,3,5,0,0,0
42,57,15,3,6,1,2,0,0,0,0
31,42,11,9,4,1,2,0,0,0,0
24,43,19,0,3,3,4,0,0,0,0
21,36,15,0,2,3,4,1,0,0,0
77,90,13,24,4,2,3,1,6,1,0
14,97,20,0,3,4,3,2,0,0,0
6,31,11,2,2,1,2,0,0,0,0
14,27,13,0,2,3,4,0,1,0,0
46,59,13,0,6,1,2,0,1,0,0
13,27,14,4,3,2,3,0,0,0,0
24,40,16,0,3,2,3,1,0,0,0
1,27,26,0,2,2,3,0,0,0,0
1,11,10,0,2,1,2,0,0,0,0
39,54,15,1,3,1,2,2,2,0,0
4,33,15,0,2,2,3,0,0,0,0
1,31,30,0,2,2,3,0,1,0,0
10,21,11,6,3,1,2,0,1,0,0
19,31,12,0,3,3,4,0,1,0,0
63,80,17,12,4,1,2,0,7,0,0
42,56,14,6,3,2,3,0,5,0,0
13,27,14,4,3,2,3,0,0,0,0
36,62,26,0,4,2,3,1,0,0,0
14,36,22,0,2,2,3,1,0,0,0
35,41,6,4,2,1,2,5,0,0,0
6,31,11,1,2,1,2,0,0,0,0
14,48,21,6,2,3,4,0,0,0,0
1,24,23,0,2,1,2,0,0,0,0
34,89,10,9,4,2,3,0,0,0,0
8,24,16,2,3,4,5,0,0,0,0
24,33,9,0,3,2,3,0,1,0,0
77,91,14,1,3,1,2,0,11,0,0
1,41,11,1,2,1,2,0,0,0,0
22,38,16,8,3,2,3,0,1,0,0
12,28,16,0,3,1,2,0,0,0,0
57,74,17,11,5,1,2,3,0,0,0
98,117,19,7,8,1,2,0,10,0,0
13,27,14,4,3,2,3,0,0,0,0
13,30,17,1,3,2,3,0,0,0,0
8,21,13,1,3,2,3,0,0,0,0
18,34,16,0,3,2,3,0,0,0,0
12,37,25,0,2,2,3,0,0,0,0
1,19,18,0,2,1,2,0,0,0,0
13,23,10,0,2,1,2,0,0,0,0
28,42,14,1,4,1,2,1,0,0,0
59,69,10,5,3,1,2,0,8,0,0
61,77,16,13,3,2,3,5,0,0,0
19,30,11,0,3,1,2,0,1,0,0
9,21,12,3,3,1,2,0,0,0,0
52,76,24,6,5,2,3,0,6,0,0
9,21,12,0,2,1,2,0,0,0,0
40,50,10,12,4,1,2,0,3,0,0
1,30,29,0,2,2,3,0,2,0,0
34,50,16,4,3,2,3,3,0,0,0
24,40,16,5,4,1,2,1,1,0,0
53,71,18,0,4,3,4,3,0,0,0
1,24,16,4,2,1,2,0,0,0,0
1,39,10,10,2,2,2,0,0,0,0
89,119,16,9,4,4,5,3,7,0,0
53,65,12,15,4,1,2,0,4,0,0
5,19,14,0,3,1,2,0,0,0,0
12,23,11,0,3,1,2,0,0,0,0
7,60,8,1,2,1,2,2,0,0,0
32,52,14,0,4,3,4,0,1,0,0
68,83,15,4,5,1,2,0,7,0,0
13,32,19,5,2,3,4,0,1,0,0
49,74,25,10,8,3,4,0,0,0,0
12,23,11,0,3,1,2,0,0,0,0
51,64,13,1,7,2,3,0,0,0,0
44,55,11,7,7,2,3,1,1,0,0
14,59,16,0,3,2,3,0,0,0,0
20,40,20,8,3,1,2,1,0,0,0
61,82,21,7,4,2,3,4,0,0,0
16,27,11,0,3,1,2,0,1,0,0
23,42,19,0,5,2,3,0,0,0,0
16,31,15,0,3,2,3,0,1,0,0
45,53,8,4,3,2,3,0,0,0,0
38,65,27,0,3,2,3,4,0,0,0
58,73,15,10,3,2,3,0,7,0,0
29,47,18,10,4,2,3,0,2,0,0
19,33,14,7,6,2,3,0,0,0,0
10,37,27,0,3,2,3,0,0,0,0
32,48,16,1,4,1,2,0,3,0,0
10,19,9,0,2,1,2,1,0,0,0
1,14,13,0,2,1,2,0,0,0,0
6,31,11,3,2,1,2,0,0,0,0
41,51,10,10,4,1,2,0,3,0,0
47,66,19,9,6,1,2,0,2,0,0
20,36,16,0,2,1,2,0,3,0,0
43,59,16,5,3,4,5,0,1,0,0
11,24,13,2,2,2,3,0,0,0,0
20,40,20,0,3,3,4,0,0,0,0
28,43,15,0,4,3,4,0,0,0,0
83,95,12,8,3,1,2,1,9,0,0
33,63,30,16,6,3,4,0,1,0,0
4,24,20,0,3,1,2,0,0,0,0
1,15,14,0,2,1,2,0,0,0,0
1,29,28,0,2,1,2,0,0,0,0
24,45,21,0,3,1,2,1,0,0,0
51,63,12,9,6,1,2,0,8,0,0
7,18,11,0,3,2,3,0,0,0,0
1,9,8,0,2,1,2,0,0,0,0
1,17,16,0,2,1,2,0,0,0,0
1,26,25,0,2,2,3,0,0,0,0
26,41,15,2,3,1,2,0,0,0,0
33,49,16,2,3,2,3,4,0,0,0
1,9,8,0,2,1,2,0,0,0,0
13,27,14,0,2,3,4,0,0,0,0
4,19,15,12,3,3,4,0,0,0,1
24,195,24,48,4,3,4,4,0,0,1
12,29,17,0,2,3,4,0,0,0,1
73,249,20,99,5,2,3,0,0,1,1
9,22,13,0,2,2,3,0,0,0,1
25,44,19,0,4,1,2,0,1,0,1
27,113,35,26,6,8,9,1,1,1,1
16,33,17,0,3,2,3,0,0,0,1
38,45,7,0,5,1,2,1,0,0,1
6,12,6,1,2,1,2,0,0,0,1
17,29,12,0,5,1,2,0,0,0,1
1,29,28,0,2,2,3,0,1,0,1
1,21,20,0,2,1,2,0,0,0,1
25,68,21,5,5,2,2,0,0,0,1
11,41,30,0,3,3,4,0,0,0,1
49,77,11,3,7,5,6,1,0,0,1
1,132,22,42,2,1,2,1,1,1,1
72,96,24,39,5,1,2,0,0,1,1
25,86,12,6,3,2,3,1,0,0,1
12,11,11,4,1,1,2,0,0,0,1
17,32,15,0,5,2,3,0,0,0,1
64,76,12,0,9,3,4,0,1,0,1
50,61,11,0,5,1,2,1,1,0,1
9,22,13,2,2,1,2,0,0,0,1
7,18,11,2,2,1,2,0,0,0,1
7,21,14,2,2,1,2,0,0,0,1
5,18,13,3,3,1,2,0,0,0,1
4,61,14,12,3,3,3,0,0,0,1
108,224,23,18,4,3,4,4,12,0,1
8,93,16,2,3,6,3,0,1,0,1
10,30,20,1,2,3,4,0,1,0,1
10,24,14,4,2,2,3,0,0,0,1
44,120,40,3,3,6,7,0,0,0,1
1,10,9,1,2,1,2,0,0,0,1
15,28,13,4,2,1,2,0,0,0,1
27,103,30,26,6,7,8,1,0,1,1
15,28,13,0,3,2,3,0,0,0,1
68,89,21,0,10,2,3,0,0,0,1
34,49,15,0,5,5,6,0,1,0,1
17,29,12,1,3,2,3,0,2,0,1
20,33,13,4,3,2,3,0,0,0,1
29,51,22,0,5,2,3,0,0,0,1
25,47,22,1,4,4,5,0,1,0,1
19,35,16,0,3,2,3,2,0,0,1
14,37,23,0,3,3,4,0,2,0,1
13,29,16,0,2,3,4,0,0,0,1
100,133,33,65,5,4,5,0,0,1,1
64,87,23,9,8,6,7,1,0,0,1
48,73,25,18,5,2,3,0,1,1,1
6,14,8,2,2,1,2,0,0,0,1
9,20,11,3,2,1,2,0,0,0,1
31,47,16,0,4,1,2,0,0,0,1
31,43,12,0,6,1,2,1,0,0,1
18,108,45,12,3,4,4,0,0,0,1
11,33,22,1,2,2,3,0,0,0,1
153,173,20,8,7,14,15,0,1,0,1
1,21,20,0,2,1,2,0,0,0,1
34,224,190,89,3,8,9,0,11,1,1
41,272,16,62,7,14,3,0,1,0,1
6,19,13,12,2,3,4,0,0,0,1
7,18,11,0,3,1,2,0,0,0,1
11,24,13,2,2,1,2,0,0,0,1
7,23,16,6,2,1,2,0,0,0,1
8,23,15,2,2,2,3,0,0,0,1
55,72,17,24,7,1,2,0,0,1,1
14,13,13,4,1,1,2,0,0,0,1
58,72,14,23,7,2,3,0,0,1,1
57,73,16,0,5,5,6,0,1,0,1
11,30,11,0,3,2,3,0,0,0,1
40,64,24,0,5,3,4,1,0,0,1
16,15,15,12,1,3,4,0,0,0,1
1,18,17,0,2,1,2,0,0,0,1
8,20,12,2,2,1,2,0,0,0,1
58,72,14,26,7,2,3,0,0,1,1
10,39,29,0,4,3,4,0,0,0,1
4,51,10,5,3,3,2,0,0,0,1
38,66,28,17,3,2,3,0,0,1,1
10,23,13,2,3,3,4,0,0,0,1
15,37,22,0,3,3,4,0,1,0,1
23,40,17,0,3,2,3,0,1,0,1
1,22,21,2,2,3,4,0,0,0,1
22,26,4,7,3,1,2,0,0,0,1
1,15,14,0,2,2,3,0,0,0,1
8,19,11,1,2,1,2,0,0,0,1
4,21,17,0,3,1,2,0,0,0,1
16,154,14,47,3,8,4,0,0,0,1
156,184,14,27,4,3,3,1,3,0,1
19,77,36,11,6,6,7,2,1,0,1
17,39,22,0,4,2,3,0,0,0,1
64,116,12,13,6,4,3,0,0,0,1
27,38,11,0,6,1,2,0,0,0,1
37,69,14,11,5,5,3,0,1,0,1
1,24,23,0,2,1,2,0,1,0,1
38,61,23,0,6,4,5,1,1,0,1
47,126,23,10,3,5,6,1,0,0,1
20,87,24,19,2,3,4,2,0,0,1
21,20,20,1,1,1,2,0,1,0,1
20,44,24,0,3,1,2,1,0,0,1
27,210,15,88,5,2,3,1,1,1,1
14,85,20,10,2,5,4,0,0,0,1
8,19,11,2,2,1,2,0,0,0,1
70,78,8,28,8,2,3,1,0,0,1
27,38,11,0,6,1,2,0,1,0,1
47,60,13,1,5,2,3,0,0,0,1
10,24,14,0,3,2,3,0,0,0,1
24,47,23,0,3,2,3,0,1,0,1
7,13,6,2,2,1,2,0,0,0,1
36,48,12,0,4,3,4,0,2,0,1
19,31,12,0,5,1,2,0,0,0,1
28,50,22,0,4,2,3,0,2,0,1
9,26,5,8,3,2,1,0,0,0,1
49,76,27,29,4,1,2,0,1,1,1
17,27,10,0,3,3,4,0,0,0,1
4,98,18,2,3,6,3,0,0,0,1
55,76,21,0,8,3,4,0,0,0,1
8,123,13,9,3,6,3,0,0,0,1
15,26,11,0,2,3,4,0,0,0,1
21,33,12,0,5,1,2,0,0,0,1
28,73,20,0,4,3,3,0,0,0,1
15,30,15,12,3,4,5,0,0,0,1
5,23,4,14,2,3,1,0,0,0,1
19,36,17,1,4,2,3,0,0,0,1
6,20,14,1,2,2,3,0,0,0,1
16,37,21,0,3,4,5,0,0,0,1
10,39,29,4,2,2,3,0,0,0,1
7,36,29,0,2,4,5,0,0,0,1
25,125,8,36,3,4,5,1,0,1,1
12,26,14,0,4,2,3,0,0,0,1
129,128,128,16,1,1,2,0,8,0,1
1,20,19,0,2,2,3,0,1,0,1
15,28,13,0,4,2,3,0,0,0,1
14,27,13,2,2,3,4,0,0,0,1
24,37,13,0,4,3,4,0,0,0,1
57,106,49,29,8,2,3,0,2,0,1
38,95,17,5,4,6,5,0,0,0,1
15,32,17,0,3,2,3,0,0,0,1
1,32,31,0,2,2,3,0,2,0,1
42,59,17,2,5,2,3,0,1,0,1
1,110,27,39,2,3,3,3,0,0,1
67,89,22,5,4,5,6,0,0,0,1
25,39,14,0,4,2,3,0,1,0,1
79,470,234,162,5,14,15,1,1,1,1
7,19,12,3,2,1,2,0,0,0,1
28,51,23,1,4,3,4,0,0,0,1
67,84,17,3,4,5,6,0,0,0,1
114,138,24,13,3,4,5,0,1,0,1
17,56,39,2,2,3,4,0,0,0,1
54,134,31,14,3,5,6,0,0,0,1
1,35,34,10,2,2,3,0,2,0,1
1,24,23,3,2,2,3,0,0,0,1
59,72,13,11,6,2,3,0,3,0,1
41,65,24,19,4,2,3,0,0,1,1
25,41,16,0,4,4,5,0,0,0,1
49,76,27,27,4,1,2,0,1,1,1
11,26,15,14,2,4,5,0,0,0,1
1,20,19,0,2,1,2,0,2,0,1
33,69,36,0,4,4,5,0,1,0,1
15,30,15,0,3,2,3,0,0,0,1
41,64,23,0,5,2,3,0,1,0,1
37,53,16,0,5,1,2,2,0,0,1
11,27,16,2,2,1,2,0,0,0,1
12,25,13,10,2,3,4,0,0,0,1
15,34,19,0,3,3,4,0,0,0,1
102,115,13,46,8,1,2,1,1,1,1
12,27,15,0,3,2,3,0,0,0,1
1,24,23,0,2,2,3,0,0,0,1
9,36,27,0,4,1,2,0,0,0,1
9,22,13,10,2,4,5,0,0,0,1
22,52,30,0,4,2,3,0,1,0,1
40,59,19,0,6,3,4,0,1,0,1
8,56,11,3,3,3,2,0,0,0,1
21,32,11,0,4,2,3,0,0,0,1
34,371,45,57,4,3,4,6,4,0,1
62,85,23,2,10,3,4,0,1,0,1
59,69,10,26,4,1,2,0,1,1,1
7,19,12,11,3,3,4,0,0,0,1
40,58,18,0,4,1,2,1,0,0,1
28,64,36,5,3,4,5,0,1,0,1
19,55,13,0,5,3,2,1,0,0,1
25,33,8,0,3,2,3,0,0,0,1
3,108,15,2,2,5,2,0,1,0,1
7,15,8,3,2,1,2,0,0,0,1
16,60,18,0,2,3,3,0,0,0,1
47,107,19,9,3,5,6,1,0,0,1
55,69,14,2,9,2,3,0,1,0,1
15,29,14,4,2,1,2,0,0,0,1
18,33,15,13,4,3,4,0,0,0,1
45,84,28,11,4,4,5,0,0,0,1
42,60,18,6,6,3,4,1,0,0,1
28,58,30,0,4,2,3,0,0,0,1
16,83,28,24,2,4,5,0,1,1,1
15,32,17,0,4,1,2,0,0,0,1
18,54,36,1,2,3,4,1,0,0,1
39,62,23,8,7,2,3,0,1,0,1
22,174,11,17,3,2,3,1,0,0,1
15,38,23,0,3,3,4,0,0,0,1
49,76,27,23,4,1,2,0,1,1,1
15,29,14,11,3,4,5,0,0,0,1
6,56,35,8,3,2,3,0,0,0,1
162,172,10,21,17,2,3,1,1,1,1
28,159,22,24,4,7,4,0,0,0,1
61,107,46,7,4,3,4,0,6,0,1
38,48,10,0,6,1,2,0,2,0,1
6,12,6,0,2,1,2,0,0,0,1
45,57,12,0,7,2,3,0,1,0,1
16,33,17,0,2,2,3,0,0,0,1
67,128,10,41,6,3,4,0,1,1,1
17,16,16,0,1,1,2,0,0,0,1
1,27,26,1,2,2,3,0,2,0,1
5,22,17,0,3,1,2,0,0,0,1
19,35,16,0,3,3,4,0,0,0,1
82,110,28,3,8,2,3,0,1,0,1
1,17,16,0,2,3,4,0,0,0,1
9,25,16,5,2,2,3,0,0,0,1
6,27,21,1,2,1,2,0,0,0,1
19,30,11,0,4,2,3,0,0,0,1
13,26,13,0,3,1,2,0,0,0,1
56,70,14,1,6,2,3,0,1,0,1
28,53,25,21,4,4,5,0,1,0,1
17,41,14,2,3,3,4,0,0,0,1
43,57,14,0,3,2,3,0,4,0,1
12,11,11,4,1,1,2,0,0,0,1
35,50,15,14,4,5,6,1,0,0,1
57,129,9,20,8,2,3,0,0,0,1
6,24,18,0,2,1,2,0,0,0,1
12,24,12,0,3,1,2,0,0,0,1
16,38,22,0,4,1,2,0,1,0,1
12,11,11,4,1,1,2,0,0,0,1
39,126,87,41,4,8,9,0,0,1,1
35,124,14,49,4,1,2,0,0,1,1
28,47,19,0,4,3,4,1,0,0,1
8,18,10,0,3,1,2,0,0,0,1
20,33,13,2,3,2,3,0,0,0,1
27,43,16,0,5,1,2,0,1,0,1
8,114,11,8,3,5,2,0,0,0,1
15,32,17,0,4,2,3,0,0,0,1
31,45,14,1,6,2,3,0,0,0,1
63,79,16,22,7,1,2,0,1,1,1
5,19,14,0,4,1,2,1,0,0,1
46,56,10,0,7,2,3,0,0,0,1
39,52,13,2,6,1,2,0,0,0,1
39,54,15,0,7,1,2,0,1,0,1
28,27,27,3,1,2,3,0,0,0,1
45,66,21,6,4,3,4,0,2,0,1
34,47,13,19,3,2,3,0,0,1,1
19,33,14,3,2,2,3,0,2,0,1
22,44,22,6,3,4,5,0,1,0,1
20,33,13,2,3,2,3,0,0,0,1
40,66,26,17,5,1,2,0,0,1,1
21,79,15,3,3,2,3,0,0,0,1
12,204,192,69,3,13,14,0,2,0,1
41,59,18,0,3,5,6,0,1,0,1
21,97,39,14,6,7,8,3,1,0,1
5,18,4,14,1,3,1,0,0,0,1
1,29,28,2,2,2,3,0,0,0,1
10,24,14,11,2,4,5,0,0,0,1
26,44,18,0,4,2,3,0,0,0,1
25,112,10,28,3,2,3,1,0,0,1
92,106,14,7,5,4,5,0,7,0,1
